ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Org Result Value,Org Result Unit,Value Qualifier,Result Value Type Name,Dilution
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,McCloud,3,01/30/2024,23.81,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,1,10/24/2023,57,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,2,10/24/2023,58.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,3,10/24/2023,56.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Ross,1,11/29/2023,58.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Ross,2,11/29/2023,59.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Ross,3,11/29/2023,59.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,1,01/04/2024,57.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,2,01/04/2024,57.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Ross,3,01/04/2024,58.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Ross,1,01/30/2024,58.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Ross,2,01/30/2024,58.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Ross,3,01/30/2024,58.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,1,10/24/2023,43.06,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,2,10/24/2023,43.53,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,3,10/24/2023,44.92,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Rowan,1,11/29/2023,45.61,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Rowan,2,11/29/2023,45.65,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Rowan,3,11/29/2023,46.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,1,01/04/2024,47.46,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,2,01/04/2024,44.74,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Rowan,3,01/04/2024,45.86,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Rowan,1,01/30/2024,46.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Rowan,2,01/30/2024,45.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Rowan,3,01/30/2024,46.02,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,1,10/24/2023,52,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,2,10/24/2023,54,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,3,10/24/2023,52.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Suggs,1,11/29/2023,54.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Suggs,2,11/29/2023,54.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Suggs,3,11/29/2023,54,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,1,01/04/2024,70.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,2,01/04/2024,54.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Suggs,3,01/04/2024,53.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Suggs,1,01/30/2024,56.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Suggs,2,01/30/2024,58.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Suggs,3,01/30/2024,56.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,HO6,1,10/17/2023,420.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,HO24,1,10/17/2023,566,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,Lake 37,2,10/06/2023,265.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,Lake G-20,1,10/06/2023,442.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,Lake M-9,1,10/06/2023,663,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,Pinebrook South,1,10/13/2023,782,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Sarasota,Upper Myakka,1,10/30/2023,334.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Bear,1,10/21/2023,241,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Clear,1,10/20/2023,61.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Concord,1,10/30/2023,186.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Crescent,1,10/08/2023,236.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Crystal Bowl,1,10/28/2023,74.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Cub,1,07/31/2023,232.65,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Cub,1,10/27/2023,245.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,East,1,10/10/2023,177,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Jesup,1,10/14/2023,640,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Jesup North,1,10/13/2023,504,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Little Bear,1,10/17/2023,240,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/11/2024,10:22:00 AM,EDT,Seminole,Little Bear,1,01/30/2024,244.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Seminole,Little Mary,1,10/31/2023,53.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Mary,1,10/29/2023,165,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Miami Springs-1,1,10/24/2023,264.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Miami Springs-2,1,10/24/2023,231.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Miami Springs-3,1,10/24/2023,248.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Quail Pond,1,10/30/2023,198.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Rock,1,10/31/2023,153.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Secret,1,10/30/2023,180.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Silver,1,10/26/2023,231.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Springwood,1,10/20/2023,132.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Triplet Middle,1,10/30/2023,155.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Triplet North,1,10/30/2023,157.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Triplet South,1,10/30/2023,162.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Seminole,Wekiva,1,10/23/2023,203.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Volusia,Blue Spring-1,1,10/16/2023,631,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Volusia,Blue Spring-2,1,10/16/2023,591,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Volusia,Blue Spring-3,1,10/16/2023,607,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Volusia,Halifax River-1,1,01/01/2024,24.42,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Volusia,Halifax River-2,1,01/01/2024,23.2,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Volusia,Halifax River-3,1,01/01/2024,21.71,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Volusia,Helen,1,10/02/2023,145.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Volusia,Mamie,1,10/02/2023,97.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Volusia,North Talmadge,1,10/09/2023,121.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Volusia,Waterford,1,07/17/2023,206,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Volusia,Waterford,1,10/18/2023,266.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Allen,1,10/31/2023,100.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Alligator,1,10/31/2023,16.33,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,Big Red Fish,2,10/28/2023,24.46,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Camp Creek,1,10/13/2023,16.28,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,Campbell,1,10/25/2023,86.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA Destin-5,1,10/29/2023,45.82,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA Destin-6,1,10/29/2023,44.6,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA Destin-7,1,10/06/2023,38.57,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA Destin-8,1,10/06/2023,42.95,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,CBA Freeport-7,1,10/19/2023,16.87,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,CBA Freeport-9,1,10/19/2023,20.33,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,CBA Freeport-10,1,10/19/2023,34.38,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA River-3,1,10/10/2023,143.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA River-4,1,10/26/2023,6.16,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,CBA River-5,1,10/26/2023,23.05,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Walton,Deer,1,10/22/2023,25.95,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Oyster,1,10/06/2023,22.74,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Peach Creek-1,1,01/23/2023,484,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Peach Creek-2,1,01/23/2023,564,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Peach Creek-3,1,01/23/2023,533,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Powell,1,07/18/2023,15,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Powell,1,10/17/2023,41.08,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Spring,1,07/04/2023,41,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Walton,Spring,1,07/29/2023,19,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Stallworth,1,10/03/2023,15.68,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Stallworth,1,10/30/2023,14.68,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Tresca,1,10/03/2023,225,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Western,1,10/05/2023,31.8,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Walton,Western Northeast,1,10/28/2023,30.74,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Washington,CBA Holmes Creek-1,1,10/10/2023,177.7,uS/cm,Q,Actual,1