Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Org_Result_Value,Org_Result_Unit,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,DUP5,,,,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC5,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV5,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK1,,,1,0,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,1,9/2/25,,1,33,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,2,9/2/25,,1,31,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,3,9/2/25,,1,32,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,1,9/2/25,,1,29,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,2,9/2/25,,1,29,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,3,9/2/25,,1,31,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,1,9/2/25,,1,21,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,2,9/2/25,,1,22,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,3,9/2/25,,1,50,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,1,9/3/25,,1,62,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,2,9/3/25,,1,61,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,3,9/3/25,,1,61,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,1,9/2/25,,1,27,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,2,9/2/25,,1,28,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,3,9/2/25,,1,27,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,1,9/3/25,,1,64,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,2,9/3/25,,1,65,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,3,9/3/25,,1,64,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,1,9/2/25,,1,42,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,DUP1,9/2/25,,1,42,uS/cm,,,,,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC1,,,1,453,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV1,,,1,989,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK2,,,1,0,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,2,9/2/25,,1,43,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,3,9/2/25,,1,43,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,1,9/3/25,,1,72,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,2,9/3/25,,1,67,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,3,9/3/25,,1,67,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,LC-1,1,7/22/25,,1,9,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,LC-2,1,7/22/25,,1,24,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,L-6,1,7/15/25,,1,626,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,WF-1,1,7/17/25,,1,7,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Orange,Big Sand,2,7/21/25,,1,226,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Harney-3,1,7/24/25,,1,928,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Jesup-1,1,7/24/25,,1,923,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Lemon Bluff-2,1,7/24/25,,1,894,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,Mud,1,7/24/25,,1,1644,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Wakulla,Wakulla River-1,1,4/17/25,,1,262,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Wakulla,Wakulla River-2,1,4/17/25,,1,251,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Wakulla,Wakulla River-3,1,4/17/25,,1,250,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Allen,1,7/27/25,,1,106,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,CBA Mullet Creek-1,1,7/20/25,,1,421,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,CBA Mullet Creek-1,DUP2,7/20/25,,1,422,uS/cm,,,,,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC2,,,1,451,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV2,,,1,982,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK3,,,1,0,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,CBA Mullet Creek-2,1,7/20/25,,1,26,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,CBA Mullet Creek-3,1,7/20/25,,1,29,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Deer,1,7/25/25,,1,24,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Draper,1,4/24/25,,1,19,mS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Draper,1,7/29/25,,1,39,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Eastern,1,7/24/25,,1,36,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Eastern North,1,7/25/25,,1,19,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Fuller,1,7/28/25,,1,92,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Grayton,1,7/22/25,,1,15,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Little Red Fish,2,7/26/25,,1,9,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Morris,1,7/3/25,,1,111,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Oyster,1,7/9/25,,1,12,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Powell,1,7/9/25,,1,29,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Stallworth,3,4/17/25,,1,702,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Stallworth,1,7/3/25,,1,1255,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Tresca,1,7/25/25,,1,210,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Western,1,7/22/25,,1,8,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Walton,Western Northeast,1,7/21/25,,1,12,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Pasco,Wisteria,1,7/22/25,,1,162,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Pasco,Wisteria,DUP3,7/22/25,,1,162,uS/cm,,,,,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC3,,,1,451,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV3,,,1,979,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK4,,,,,uS/cm,,V,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,DUP4,,,,,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV4,,,,,uS/cm,,J,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK5,,,,,uS/cm,,V,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,DUP5,,,,,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV5,,,,,uS/cm,,J,Q,Q,,QAQC,COND1103202511042025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,MBLK1,,,1,1,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Little Santa Fe,2,9/23/25,,1,79,,,,Q,Q,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Melrose Bay,2,9/23/25,,1,74,,,,Q,Q,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Santa Fe,2,9/23/25,,1,70,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Santa Fe-barricade,1,9/23/25,,1,64,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Santa Fe-Blue Bayou,1,9/23/25,,1,75,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Santa Fe-canal mouth,1,9/23/25,,1,68,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Santa Fe-Painter Canal,1,9/23/25,,1,68,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,1,7/11/25,,1,90,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,3,7/11/25,,1,111,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,1,8/12/25,,1,75,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,2,8/12/25,,1,74,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,3,8/12/25,,1,76,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,4,8/12/25,,1,84,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Alachua,Orange,5,8/12/25,,1,121,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,Oakland Hills End,1,7/9/25,,1,1019,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,Pine Valley End,1,7/9/25,,1,962,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-2,1,7/17/25,,1,3394,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-3,1,7/17/25,,1,4655,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-4,1,7/17/25,,1,15,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-4,DUP1,7/17/25,,1,15,,,,,,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,ALTQC1,,,1,462,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,CCV1,,,1,988,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,MLBK2,,,1,1,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-5,1,7/17/25,,1,894,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,WF-6,1,7/17/25,,1,2155,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Charlotte,White Marsh Inflow,1,7/31/25,,1,775,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Columbia,Rum Island Spring-1,1,7/17/25,,1,314,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Gilchrist,Ginnie Spring Run-1,1,7/17/25,,1,278,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Hillsborough,Cedar West,1,7/26/25,,1,239,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Hillsborough,Heather,1,7/3/25,,1,286,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Hillsborough,North Pond,1,7/5/25,,1,224,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Lake,Bay,1,7/18/25,,1,107,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Lake,Florence,1,7/8/25,,1,2731,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Leon,Miccusukee,1,8/15/25,,1,41,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Leon,Miccusukee,2,8/15/25,,1,58,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Leon,Miccusukee,3,8/15/25,,1,52,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Leon,Miccusukee,4,8/15/25,,1,45,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Leon,Miccusukee,5,8/15/25,,1,54,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Avalon,1,7/26/25,,1,188,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Butler,1,7/27/25,,1,260,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Butler Wetland,1,7/27/25,,1,293,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Claire,1,7/18/25,,1,192,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Claire,DUP2,7/18/25,,1,192,,,,,,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,ALTQC2,,,1,454,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,CCV2,,,1,982,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,MLBK3,,,1,1,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Conway South,1,7/27/25,,1,218,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,East,1,7/5/25,,1,101,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Eola,1,7/24/25,,1,218,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Holden,1,7/25/25,,1,176,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Killarney,1,7/26/25,,1,180,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Lee,1,7/24/25,,1,174,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Little Hickorynut,1,7/27/25,,1,182,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Osceola,1,7/28/25,,1,151,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Rose,1,7/16/25,,1,147,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Virginia,1,7/24/25,,1,165,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Waunatta,1,7/24/25,,1,137,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Orange,Weldona,1,7/30/25,,1,229,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Osceola,Fish,1,7/19/25,,1,221,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Palm Beach,Green Cay,1,7/23/25,,1,956,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Sarasota,Egret,1,7/14/25,,1,905,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Sarasota,Heron,1,7/14/25,,1,847,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Sarasota,HO6,1,7/15/25,,1,516,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Washington,CBA Holmes Creek-2,1,7/16/25,,1,110,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Washington,CBA Holmes Creek-3,1,7/16/25,,1,147,,,,,,,Sample,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,Washington,CBA Holmes Creek-3,DUP3,7/16/25,,1,147,,,,,,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,ALTQC3,,,1,445,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,CCV3,,,1,959,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,MLBK4,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,DUP4,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,ALTQC4,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,CCV4,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,MLBK5,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,DUP5,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,ALTQC5,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,7:57:00 AM,EST,,,CCV5,,,,,,,,Q,Q,,QAQC,COND1104202511052025,,