ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation_Date,Preparation_Time,Preparation Time Zone,Analysis_Date,Analysis_Time,Analysis Time Zone,County,Site,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Citrus,CIT-WIT,9,2/16/24,,EST,21,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Citrus,CIT-WIT,10,2/16/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,1,3/14/24,,EST,18,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,2,3/14/24,,EST,22,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,3,3/14/24,,EST,20,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,4,3/14/24,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,5,3/14/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,6,3/14/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,7,3/14/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,8,3/14/24,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,9,3/14/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-CHA,10,3/14/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,1,1/11/24,,EST,25,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,2,1/11/24,,EST,25,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,3,1/11/24,,EST,20,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,4,1/11/24,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,5,1/11/24,,EST,16,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,6,1/11/24,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,7,1/11/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,8,1/11/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,9,1/11/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-CHA,10,1/11/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,1,2/1/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,2,2/1/24,,EST,21,ug/L,6,19,ug/L,,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,3,2/1/24,,EST,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,4,2/1/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,5,2/1/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,6,2/1/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,7,2/1/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,8,2/1/24,,EST,6,ug/L,6,19,ug/L,U,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,9,2/1/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-CHA,10,2/1/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,1,3/26/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,2,3/26/24,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,3,3/26/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,4,3/26/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,5,3/26/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,6,3/26/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,7,3/26/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,8,3/26/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,9,3/26/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/9/24,12:22:00 PM,EDT,Hernando,HER-WEE,10,3/26/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,1,1/10/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,2,1/10/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,3,1/10/24,,EST,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,4,1/10/24,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,5,1/10/24,,EST,12,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,6,1/10/24,,EST,14,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,7,1/10/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,8,1/10/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,9,1/10/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Hernando,HER-WEE,10,1/10/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,1,2/8/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,2,2/8/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,3,2/8/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,4,2/8/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,5,2/8/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,6,2/8/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,7,2/8/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,8,2/8/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,9,2/8/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Hernando,HER-WEE,10,2/8/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,1,3/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,2,3/20/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,3,3/20/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,4,3/20/24,,EST,17,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,5,3/20/24,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,6,3/20/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,7,3/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,8,3/20/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,9,3/20/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,4/4/24,10:00:00 AM,EDT,4/10/24,8:28:00 AM,EDT,Pasco,PAS-ANC,10,3/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,1,1/18/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,2,1/18/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,3,1/18/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,4,1/18/24,,EST,15,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,5,1/18/24,,EST,10,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,6,1/18/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,7,1/18/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,8,1/18/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,9,1/18/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,1/29/24,12:50:00 PM,EST,1/31/24,10:23:00 AM,EST,Pasco,PAS-ANC,10,1/18/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,1,2/20/24,,EST,13,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,2,2/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,3,2/20/24,,EST,7,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,4,2/20/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,5,2/20/24,,EST,8,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,6,2/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,7,2/20/24,,EST,11,ug/L,6,19,ug/L,I,,Actual,1
1910,Phosphorus- Total,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-TP,Total,2/28/24,12:21:00 PM,EST,2/29/24,12:25:00 PM,EST,Pasco,PAS-ANC,8,2/20/24,,EST,9,ug/L,6,19,ug/L,I,,Actual,1
